id,timestamp,description,severity
335533,1146034205,FF2 crashes when one tries to navigate to the History menu,major
343172,1151655050,Crash on modzitz.org,critical
342991,1151477265,feeds show up empty,major
343347,1151753093,There is a problem with css at this page.,critical
343331,1151738963,Browser crashes after starting Yahoo chess,major
343897,1152266587,Microsummary bookmark in toolbar has incorrect hover highlight,trivial
343896,1152266152,Text on microsummary selection menu is offset and hard to read,trivial
344032,1152428361,Site crash firefox 1.5.0.4(Both windows and linux) and firefox3a(minefield),critical
344032,1152437184,Site hangs firefox 1.5.0.4(Both windows and linux) and firefox3a(minefield),major
344166,1152568017,Report phishing Website opens with middle click even when disabled,minor
337595,1147325221,Cannot navigate to items within the toolbar w/ WE running,major
339735,1148993206,Improve UI for adding search engines detected from <link rel...>,minor
344286,1152620129,crash if I while loading a really big xhtml page,major
344490,1152747871,Implement silent and unattended installation for NSIS installer,blocker
344586,1152788787,i cannot browse the internet with firefox using a DSL connection,major
345391,1153407201,XCode 2.3 breaks Trunk,critical
345626,1153610803,Crash when visiting the listed site [@USER32.dll + 0x871b stack overflow],critical
345984,1153895381,Browser loads page 2 times if the url is used for the 1st time,critical
346126,1153988414,crash on myspace,critical
342639,1151144187,Tools - Options - General buttons are non-functional on BeOS trunk builds,major
346173,1154031773,"Since my new download update, I cannot obtain the yahoo.com website without crashing",critical
346426,1154152336,No internet connection since automatic update,major
346649,1154333519,Firefox crashes [@ nsHyperTextAccessible::GetPosAndText],critical
346654,1154312044,Firefox unexpectedly does full exit on tab close,critical
346546,1154352675,Cleanup nsUnknownContentType.xul,trivial
346778,1154365363,If After closing application I want to reopen application I get a message stating that application is already open and that I must close it or restart my PC.,critical
345564,1153519784,Hang during login to financial institution site. Regression.,critical
345564,1154450126,Hang during login to financial institution site,major
346897,1154464309,Red Hat Firefox crashes while viewing gmail message,critical
347014,1154503371,Middle Click Scroll Image Moves Due To JavaScript,trivial
347184,1154587033,Firefox blocks loading of SSL pages that have certificate errors,critical
347195,1154590635,CPU Spikes to 100% and Bon Echo crashes out without error,critical
347195,1154593138,CPU Spikes to 100% and Bon Echo hangs out without error,major
347285,1154622248,Firefox browser crashes when I open 2 pages on Yahoo!Mail website.,trivial
347117,1154649424,Renewing kerberos ticket freezes on 2.0 beta1 [@ libc.so.6] [@ PL_DHashAllocTable],critical
347045,1154515970,Crashes when gtalk tries to send an e-mail while firefox opens a local file.,critical
347045,1154650941,hangs when gtalk tries to send an e-mail while firefox opens a local file.,major
347407,1154684215,"firefox crashes when i attempt to go to this page, even if it is listed under a google search.",major
347375,1154698986,Firefox crashes when going to new Yahoo! homepage,critical
347435,1154693612,Live Bookmark Icon misplaced,trivial
347465,1154779901,Clicking on links in the Help > About dialog should respect tabbed browsing preferences,minor
347692,1154895512,Enlarge clickable area of back button to reduce misses.,trivial
347758,1154932674,"The browser tends to commit erratic deadlock,and, flashing/shimmering after a javascript alert is opened",critical
347955,1155051472,Unable to install after build.,critical
347955,1155068959,[Mac] Unable to package after build,major
347988,1155078400,button tag does not submit when form action acctribute starts with forward slash ('/'),major
347882,1155018242,"if I attempt to delete an ebay item from ""my ebay"" page the following message appears: ""The information you have entered is to be sent over an unencrypted connectionand could easily be read by a third party; this also occured while preparing this notice.",major
348181,1155168058,a lot of keyboard problems,critical
348277,1155314657,Crashes when clicking a link on compusa.com,critical
348565,1155488729,"""Icons with Text"" feature misaligned",trivial
348737,1155627708,"restoring defaults in ""manage search engines..."" results in unordered list",critical
348840,1155697950,this is testing of bugzilla so dont bother abt it,major
348248,1155201872,Live Title bookmark not listed in the main bookmark menu until Firefox is restarted,minor
348979,1155774535,Crazy memory management behaviour seen when viewing page with images,critical
349128,1155861989,Clipboard is cleared when Enter is pressed,critical
349243,1155905681,Loss of keyboard input after coming out of sleep,minor
349728,1156241218,default Mozilla Firefox bookmarks broken,blocker
335754,1156282687,[Linux] Firefox can't print,major
350119,1156448809,Crash firefox on url: http://astral.webhost.ru/index.html,critical
350119,1164936757,firefox triggered X server death,major
350389,1156671346,session restore doesn't work if no homepage is specified,minor
350498,1156765461,"left mouseclick on ""view the flight schedule"" - the pop up window is way too small to see it!",major
351015,1157080261,Spell Checker Doesn't Work in FF 2 beta 1/2,major
344672,1152853199,Refresh - page loses formatting,major
351192,1157209534,The Spell Checker Doesn't Work on SFx Search Bar When Words Misspelled,major
351519,1157498079,firefox using all cpu speed and a lot of memory,critical
348611,1155538684,Firefox Hangs Immediately After Starting,critical
351763,1157653144,Firefox crashes when I close my laptop when viewing fantasy football live scoreboard,critical
350675,1156893949,Clear Private Data clears grey text in Search Bar,minor
352170,1157955777,closing a tab closes complete window (browser.link.open_newwindow.restriction = 0),critical
352106,1157927320,Moving search engines up and down does not work right,major
352464,1158094973,MineField 3.0a1,major
352781,1158265197,"Need to update Yahoo search tracking codes for ja, ko, and tw to use moz2 by default",critical
353019,1158489016,FF crashed in JAR50.DLL at 016f:6001134d,critical
353100,1158515116,Flash Plugin causes Bon Echo Beta 2 to crash,major
353297,1158625854,Firefox 2 RC 1 Build broken,blocker
353489,1158727132,Clicking on the picture will stretch it out of proportion,major
353845,1158914127,Keystroke in Bookmarks menu causes Open in Tabs instead of selecting submenu item,critical
353775,1158878877,"computer ,was slow and responsive at loading pages   then crashed",critical
353775,1158925617,"Firefox was slow and responsive while loading pages, then hung",major
353766,1158877104,"tab shoulders have a fixed height, which means the titles don't fit",critical
341654,1150364173,search bookmarks broken on trunk if you do --disable-places,minor
353967,1158997840,Firefox gets lost when same history.go(-1) Javascript statement is executed second time around. Works Fine in IE.,critical
353194,1158573168,Statusbar changes size depending on whether lock icon appears,trivial
353194,1159127562,Statusbar changes size depending on whether lock icon appears; Wrong broken image in addressbar,minor
354383,1159274869,"Firefox loses variables, could be a buffer-overflow problem. - In a javascript function consisting if 6 instructions (3 of them for debugging) the code after the first one is not executed, and it falls through to the next function",critical
354687,1159422605,Session Restore no longer works in RC 1,critical
354689,1159424343,Scroll to the bottom --the mailto script doesn't work on Intel iMac Firefox.,critical
354836,1159510212,Firefox crashes whenever this page (student webmail) is accessed,major
355191,1159817413,Can't manage search engines if default folder gets empty,major
355481,1159991886,remove Stephen Colbert from credits.xhtml,blocker
355664,1160091621,Running firefox http://gmail.com in terminal renders gmail unusable,major
355469,1160125286,Show Passwords dialog does not resize correctly (vertically),minor
355721,1160117087,"crashes if i user ""clear private data"" and i have a pdf open or an ajax driven site open",major
355484,1159993929,"This page shows only source, not the UI",critical
356903,1161017240,Holding mouse button on any hyperlink does not pull up navigation options,major
357059,1161103577,Installer does not completely upgrade from 1.5.0.7,major
357141,1161186458,Firefox randomly crashes about 15 times a day when checking mail or playing games on Yahoo!,critical
357234,1161205629,PROBLEM WITH PROXY SITTING,major
357237,1161207685,nsLivemarkService.js shouldn't use just one ERROR_EXPIRATION time,major
357629,1161536859,Firefox ignores fonts selected in preferences (for the most part),major
357776,1161638723,wyciwig urls are showing in the address bar,major
357814,1161663258,"windows created by ""newWin = window.open(url, name, features)"" cant get focus from creating window by ""newWin.focus()""  in Firefox 2.0",major
357794,1161648959,FireFox Crashes when plays some Java games,critical
358193,1161842408,Firefox crashes randomly ever since I downloaded version 2.0,critical
358193,1161848360,Firefox hangs randomly ever since I downloaded version 2.0,major
353151,1158556098,Java scripts fail to load web pages when using ES Proxy server,major
358196,1161861725,Ctrl+M keyboard shortcut does not open a new e-mail message in Firefox 2.0,minor
358468,1161979304,Firefox 2.0 for Mac doesn't recognize real media .smil files.,major
358493,1162020001,Firefox crashes when opening large PDF file,critical
332972,1162021276,Sharing profile between trunk and branch causes C++ runtime error R6034,critical
358623,1162106436,Firefox crash when loading this page.  The in-built Safari browser on Mac has no such problem.,major
358833,1162231320,Random crash when I open a new Firefox instance when 'hot',critical
358908,1162281894,BUG,major
359012,1162343307,unable to download extension after adding to safe list,major
358863,1162249567,CPU overload if bookmarks toolbar is containing more than it can show,critical
359517,1162623232,Yahoo email is completely missing the BODY BLOCK!!,critical
359721,1162816005,"unexplained redirection to subdirectory, clears-up after ""clear private data""",critical
357898,1161701769,"Migration fails to fire on Launch if the previous system default browser isn't IE or Firefox (Opera, Seamonkey)",critical
359976,1162977000,"With ui.key.contentAccess==4, accesskey='{' (etc.) no longer works",major
360055,1163019755,Two sessions need to be maintained for two different accounts on the same host(e.g: Yahoo).,major
360361,1163249582,Firefox randomly crashes,critical
360414,1163271012,html does not work among other things,major
360572,1163403801,deleting a previous search entry does not work if a search suggestion is shown,minor
360624,1163435401,Several websites do not display content like they did before,critical
360865,1163617608,Firefox crashes when selecting downloaded item with gok.,major
360865,1163630293,Firefox crashes when selecting downloaded item with gok [@ nsXULMenuitemAccessible::DoAction],critical
361199,1163915510,images change in size constantly (increasing),critical
357370,1161293671,SmartFind bookmark queries do not work in Firefox 2,major
361851,1164479570,"Cursor and Keyboard ""hang"" for an instant before operating as clicked or keyed",critical
327913,1140410507,Text in popup isn't all shown. And the popup is without vertical scrollbar.,major
362145,1164761039,crashing while on yahoo mail page [@ InsertRuleByWeight],critical
360693,1163494095,shortcuts are executed by websites instead of the browser,major
359348,1162500203,[reflow branch] Closing rightmost tab sometimes leaves artifacts on tab bar,trivial
338093,1147713080,Flash Pupups are a new threat and damn anoying,critical
362705,1165188758,Firefox  ignores system-wide proxy server settings,major
355187,1159807701,stage getting frustrated. I want to use it but can not go on having problems. Any suggestions. Norm,major
355187,1165377117,hang after going into search at something.com,critical
363261,1165625728,"Bug opening/trying to close a tab on Firefox 2.0, wrong URL focus",critical
363744,1166544575,context menu broken (crash on right-click),blocker
363842,1166077512,Crashes everytime I get to the second window,major
363598,1165908895,anchors with javascript href open instead as html,major
364226,1166417847,Firefox 3.0 alpha 1 - Unreadable Font,major
364563,1166653186,anti-phishing warning popup behind the webpage and the webpage did not get dimmer,critical
364670,1166726143,safebrowsing service not loading,major
364649,1166715076,"apple-w used to close tabs in version prior to this, now it crashes the appl.",major
361319,1164026691,Firefox 2.0 randomly freezes / hangs when browsing web,major
330141,1142038914,keyboard mappings jumbled/switched after extended use,major
330141,1166850351,Key mappings jumbled/switched after extended use,critical
364868,1166921403,Unable to login with correct user id and password,critical
364963,1167001179,Can Not Keep The Page The Size I Want,critical
365025,1167112325,After security update 2.0.0.1 installs Firefox cannot connect to any site,critical
365328,1167375480,"When loading pages with firefox, the text is sometimes placed in the wrong area.",critical
365222,1167276322,dependent=yes & alwaysRaised=yes attributes not working on window.open,major
365477,1167541172,Tab bar can flicker between overflow/no overflow,minor
366263,1168185058,No Images displayed on all Wikipedia pages,major
366572,1168414972,[SessionStore] clearing private data doesn't clear sessionstore.js at exit,major
366709,1168509023,Tools-->Options-->Content Tab has two Alt+i options with underlined i - needs only 1,minor
366766,1168539658,Variable not reset for Navigation Toolbox,major
366919,1168676039,"Persistent ""Could not initalize the browser's security component...""",critical
366896,1168646179,Firefox crash after long runtime,minor
367685,1169385119,wikipedia.org crashes minefield,critical
368190,1169706819,[mac] Remaining scrollbar footprint after moving and resizing block element (e. g. <div>),trivial
327304,1139991563,Going Back clears forms for many sites,critical
368845,1170233044,Mouse scroll wheel stopped scrolling after installing FF 2.0.0.1,major
340447,1149510257,Apparent Memory Leak in Firefox 1.5.0.4,critical
369190,1170477804,System doctor advertisement cases browser to close inc. all tabs,critical
369190,1170503503,System doctor advertisement cases browser to close,major
324602,1138134338,Hangs CPU-bound preparing to print cheaptickets.com search results,major
369882,1171015273,Strange line in lower tab corner,trivial
370023,1171122611,Mozilla is suceptible to a malformed string from the spy virus Loverspy,critical
370156,1171260181,does not connect to net,critical
345766,1153738725,Screen reader does not speak all dialogs in uninstall,minor
338237,1147804151,crashes whenever i play wm or any other movie file except quick time mov. files.,major
371807,1172489718,"Duplicates entries added to ""Allowed Sites - Add-ons Installation"" under odd circumstances",trivial
371920,1172543898,"main keys, enter and escape do not function",minor
372146,1172656140,Firefox crashes every time after clicking Start New Session,critical
372975,1173200799,Page doesn't load correctly. Missing tables on left and right.,major
374738,1174439521,Don't show's the RichTextEditor (HTMLarea),critical
374738,1174481115,RichTextEditor (HTMLarea) is broken,major
375379,1174881591,Keeps crashing for no apparent reason despite all updates added,critical
373357,1173431260,Unable to change themes,major
375550,1174979407,Unusable bookmarks saved from Foxfire to SeaMonkey,major
375948,1175211944,Tabmix doesn't always work correctly.,major
375951,1175213114,continually crashing after starting. Occurs with any website,major
376143,1175385039,Autocomplete selects merely by having a mouse over.,critical
373800,1173782944,Deleting multiple bookmarks under 2.0.0.2 does not reflect on display until clicked back to,major
375989,1175232395,Bypass phishing protection in Firefox 2.0.0.3,major
376778,1175924098,"Display vibrates within the tab. Happens intermittently, but once it starts is does it in all tabs.",critical
360151,1163065892,"Hang on startup even after uninstall and reinstall with ""Alert: [Object Event]"" windows",critical
377832,1176831464,"it's too slow to open web site, only Firefox",critical
378055,1176972619,Firefox stall in loading pages,critical
378262,1177117496,Keyboard KeyStrokes Does not respond... However works when Java Disabled.,critical
378288,1177143988,Crash: Huge Badly Formatted Table and Iframes,critical
378871,1177561087,dragging bookmarks toolbar items while customizing toolbars will silently crash minefield,major
324880,1138290313,Excessive memory usage by firefox.exe process causing machine to crawl,critical
379243,1177896969,download script (PHP/ASP) source code if cache corrupt,critical
373022,1173238979,Firefox hangs when scrolling the tab-bar with moving a tab when lot of tabs are open,trivial
380025,1178580284,document.domain,critical
380127,1178693909,While moving mouse over bookmarks firefox hangs.,critical
380029,1178587090,"memory leaks with ""javascript:popImage"" command",major
380862,1179286452,"Lost all tabs, when I click ""Cross"" at ""receive previous session"" dialog.",major
380862,1205676725,"Closing ""Restore Previous Session"" dialog loses session restore data by starting a new session rather than stopping startup and exiting Firefox",critical
381043,1179381185,Links in Thunderbird e-mails open a blank page in web browser if it wasn't open previously,major
381288,1179578210,Firefox encounters a problem and closes (crashes),major
334613,1145406996,Relative .js javascript files are not loaded when they ../../ in front of them,major
381709,1179889093,"When opening firefox to (ANY) site, I get the alert message THE URL IS NOT VALID AND CANNOT BE LOADED.",critical
381816,1179947074,Install Minefield 3.0a5 (2007052307),major
378569,1177377612,firefox brower crash tuning to internet radio with running realplayer,major
382156,1180275863,Minefield crash while using right mouse button with Free Download Manager Plugin installed [@ ntdll.dll + 0x67036 (0x77537036)],critical
382221,1180345429,Dragging bookmark on toolbar doesn't give permanent result,major
382563,1180569205,Crash into an infinite loop when closing a second instance of Firefox,critical
382563,1180570991,unhappy customer when closing a second Firefox window,major
378032,1176960566,Firefox display from 2 different servers over X forwarding are merged to one process on the first server and no new window is created (tab is added to existing window),major
382896,1180705651,tooltip for folders shows internal location,minor
366565,1168410994,PC freezes at URL if Java Plug-in is installed and if PC is connected via WLAN,critical
367453,1169147299,"multiple tabs open (over 50) spontaneously; can't stop them. All are titled ""untitled.html""",critical
354786,1159475495,Bookmark menu too wide,major
326592,1139493856,FF 1.5.0.1 crashed on first launch after install while offline.,minor
325362,1138708659,Statusbar wrong after FAYT and pressing tab,minor
327800,1140318780,cannot manage bookmarks,major
383572,1181172780,"Crash [@ nsCOMArray_base::InsertObjectAt nsNavHistoryFolderResultNode::OnItemChanged] deleting ""ghost"" bookmark",major
333154,1144401146,Cursor fails to advance while typing an entry in a text box in an on-line form.,critical
336762,1146815931,Firefox browser crash while opening Lotus web e-mail application,minor
338696,1148160242,Some websites crash/terminate all browser windows instantly,major
339904,1149101877,"Firefox crashes, when I browse a particular page and causes to close Firefox",major
342031,1150704124,Firefox attempts to connect to strange IP#.  I deny access to the requested port & Firefox freezes.,critical
383702,1181254065,"""Recently Closed Tabs"" are ""locked up"".",major
383842,1181362090,"Firefox crashes when I search ""speed 1"" in Google and click the first hit",minor
383882,1181398427,i see unreadable cursive  old english type fonts on teh above url and on my banking account page,critical
384058,1181559856,"After I opened Gran Paradiso to see if a theme worked, the browser crashed.",major
367636,1169317612,Closing tabs incorrectly transfers the focus to old/other/previous tabs,critical
347624,1154843682,Severe memory leak in latest Firefox release,critical
343391,1151801164,Microsoft OS  states not certified and denies access.  Mozilla will not launch.,critical
342742,1151298343,"After tarball install, Firefox won't restart without closing/reopening X11 window manager",critical
342742,1181637051,"After tarball install, Firefox won't restart without closing/reopening X11 window manager",major
384167,1181637553,DOM Object key-access incongruence,major
384423,1181795824,Cannot build firefox : --enable-libxul is on ?!,critical
337143,1147075032,"firefox update window appears, forces install creating numerous problems ""trojan horse"" per Apple Support",critical
347059,1154523055,opening FF at work --> network disconnect,critical
384621,1181906490,Firefire popup survey that closes Firefox if you hit the cancel button.,critical
380572,1179043289,runaway CPU with idle browser at fixed set of tabs - some with javascript,critical
384711,1181989833,my add ons are gone from the toolbar. They can not be retrived from customize,critical
384777,1182051869,cannot find server,critical
339125,1148461907,Alert!  TypeError: elem.ownerDocument.body  has no properties,critical
364298,1166462844,Crash when pasting a folder from the history sidebar into the bookmarks toolbar,critical
356361,1160581094,"Firefox leaks memory and intermittedly reloads any page I'm browsing, clearing the screen and freezing for a few seconds, then reloading the page and displaying it from the top.",critical
357283,1161239461,are not to the panels and configurations in --- no se muetran los paneles y configuraciones en windows Live Mail,critical
333319,1144550747,It crashes when Safari Profile migration is selected.,critical
385588,1182582854,"Internet Explorer flies. Foxfire is so slow to zero response. Uninstalled/reinstalled, still slow. ""Problem loading page.""",critical
384449,1182799345,"Firefox will always hang when accessing www.el-nacional.com, IE will not",major
359118,1162398047,Mozilla studders approx. every 10 to 20 seconds on every webpage I visit,critical
360816,1163588746,firefox crashes during browsing,major
362211,1164771755,PDF files created dynamically via server-side are being cached,critical
362294,1164812510,Bug or spy window?,critical
362801,1165262931,"Will not attach Word and sometimes Excel Documents - if it does, only I can see them and then when it sends, it disappears when reviewing the 'sent' box.",critical
363076,1165476346,Closing Print Preview by the window [x] button closes Firefox Browser window too,critical
364143,1166345855,Firefox freezes up after entering any one character in Search with Keyboard,critical
364176,1166363377,"When I open Firefox, I am automatically given an error page.",critical
385945,1182861095,Budget Australia site crashes Gran Paradiso,critical
385192,1182322804,Certain pop-ups(i.e.-Away.com) that leave me hanging are becoming a common occurance & are getting very annoying,critical
386413,1183158152,"FireFox won't display any pages at all; says the page is 'Done', even though a gray page is displayed",critical
386539,1183309946,Firefox fails to load more than a certain amount of images in one page,major
386271,1183043428,Ctrl+W close tab is a serious design flaw,critical
386739,1183447071,File > Import causes Bookmarks and History to disappear on restart,blocker
380599,1179081961,Firefox fails Usually when i have alot of tabs open.,minor
385872,1182803016,Strict warnings should only be enabled for chrome by default (in debug builds),minor
346264,1154049072,"[SessionStore] Make ""Restore Session"" button wider",minor
387707,1184173608,crash immediately upon launch of trunk build [@ PL_DHashTableOperate],critical
387906,1184229391,"Right-clicking the toolbar and click ""Customize"" returns an XML error message",major
388050,1184313124,Firefox hangs at 100% CPU when idle,critical
388239,1184493567,Restart of Firefox after Yahoo mail signout = error saying Firefox did not close properly,critical
367606,1169289452,"Images do not saved, though it acts normal",major
369979,1171093231,Firefox doesn't start until I delete sessionstore.js,major
388848,1184843352,Wireless connectivity issues using Linksys PCMCIA,major
389095,1185006567,UNABLE TO LOAD ANY PAGE,critical
389091,1185002619,7 second lock up of browser or  createInstance(Ci.nsIFileOutputStream);,critical
389126,1185028929,Session Restore circumvents Clear Private Data,critical
388801,1184827642,after updating the version of 2 to 2.05 iam not able to open the firefox,critical
387859,1184194471,Error: uncaught exception: Permission denied to get property ChromeWindow.Array,blocker
389383,1185241335,Firefox closes on trying to open a new tab,critical
389813,1185493657,"I get an error message of ""URL Is not valid and cannot be loaded"" when loading mozilla and navigating through pages.",major
389782,1185699848,"history sidebar doesn't show the same results as fx 2, duplicate uris when grouped by site, last visited most visited [@ nsVoidArray::IndexOf]",critical
389290,1185187666,Bookmarks Menu - dropmarker missing,major
390269,1185834460,"When I start Mozilla, error shows up prompting me not to use Mozilla but IE instead",critical
385913,1182838316,Drag n' Dropped Text to Tab Bar Should Be Trimmed Before Testing if URL,minor
390415,1185907575,"On hover, Linked image jumps around on page",major
390618,1186025550,spying,major
379561,1178133007,Clipping causes background image to vanish,major
391014,1186301273,Any Firefox operation maxs out system CPU.  Exception error 0x8052000f (NS_ERROR_FILE_TOO_BIG).  JS frame::file//nsSessionStore.js,critical
