id,timestamp,description,severity
336011,1146380844,XMLhttprequest crashes FF 1.5.0.2 CZ on parsing big result [@ js_Interpret],critical
336087,1146444902,rendering of unordered list item with text color change causes line break in text,major
335201,1145822076,Firefox fails to detect reconnection to the Internet,critical
336740,1146809718,Key navigation (and all shortcuts) broken on webpages,major
336964,1146960922,"crash [@ txMozillaXSLTProcessor::LoadStyleSheet] ""aUri"" Pointer dereferenced before NULL check",critical
336964,1146965762,Useless null check of aUri in txMozillaXSLTProcessor::LoadStyleSheet,trivial
337019,1146987111,Crash on exit with dbaron's Leak Tester 0.1.3 extension enabled [@ nsHTMLFragmentContentSink::ProcessBaseTag],critical
336907,1146991528,Fatal JS assert during shutdown,critical
337040,1146994405,document.close() deletes width document.write() written HTML if in that HTMl an iframe-element is included and designMode on the document to be written is on. relates to bug 334515,critical
337481,1147256859,startup problems after nsIThreadManager landing,major
338103,1147731061,"regression: document.dir is """" unless it's set manually",major
338108,1147736041,crashed when switch to the IME winabc v4.0,critical
338541,1148021271,All prefwindows are blank/broken and feeds are empty.,critical
338595,1148045018,Microsoft C++ Library Runtime Error (R6025 - pure virtual function call),major
338357,1147871347,crash dismissing modal dialogs,major
338860,1148297118,crash [@ nsACString_internal::~nsACString_internal],critical
339249,1148552968,Crash with iExploder test 281619 [@ nsSubDocumentFrame::Reflow],critical
336695,1146772389,"Assertion failure: !OBJ_GET_PARENT(cx, obj), at jscntxt.c:882 when running installer",major
339654,1148941620,Very frequent crashes since update to 1.5.0.3,major
339031,1149011376,DND of bookmarks in Places window crashes Minefield in ZETA [@ BRegion::~BRegion],critical
339975,1149169367,Weird pasting issue into textbox/textarea when there is a simultaneous click [@ nsTextInputSelectionImpl::ScrollSelectionIntoView],critical
340094,1149240765,sharing a profile between OSX and Windows causes crash in Windows [@ nsDiskCacheMap::FindRecord],critical
340205,1149322782,Crash - pasting javascript: URL into Insert Image when composing HTML message,critical
340705,1149741739,TB crash on auto-restart after update [@ nsJSContext::CompileScript],critical
341123,1149973848,trying to view XML (I think) produced repeatable crash which consumes all memory,critical
341123,1150069577,trying to view XML (I think) produced repeatable slow performance which consumes all memory,major
341422,1150198106,"Select All, Copy, Cut, undo, text editing functions, broken on ff mac trunk",critical
341380,1150177192,High CPU load (35 - 100%) when 2 or more pages from this site are open in tabs (contains flash),critical
341724,1150418327,Crash on clicking javascript:close() link twice (nsGenericHTMLElement::PostHandleEventForAnchors 8826215c),major
341724,1150429330,Crash on clicking javascript:close() link twice [@ nsGenericHTMLElement::PostHandleEventForAnchors],critical
339329,1148618569,Fonts Crushing on BirchHillInc.com,critical
342025,1150700709,crash @ nsXULDocument::ExecuteScript when switching between builds,major
342025,1150703328,crash [@ nsXULDocument::ExecuteScript] when switching between builds,critical
342132,1150766572,Crash [@ operator new[]] [@ nsXULPrototypeElement::Deserialize],major
342581,1151096390,Crash on installing extension [@nsXPInstallManager::OnDataAvailable],critical
343034,1151508919,Crash when loading plugin on intel macs [@ gPluginFuncsGlueTable],critical
343191,1151584385,"Browser crashes on ""print"" or ""print preview"".",critical
343191,1151630881,"Browser hangs on ""print"" or ""print preview"" of yellowpages.aol.com",major
343192,1151631926,Crash with huge image - uncaught c++ exception from new (bad_alloc),critical
342810,1151337332,Memory usage grows by ~10MB per minute (probably memory leak),critical
343236,1151629380,"Clicking on the link ""Druckansicht"" in the upper right of the page",critical
343375,1151799873,Crash when pressing the Enter key in the URL bar [@ g_type_check_value_holds - g_value_set_double - nsDocAccessibleWrap::FireToolkitEvent],critical
343532,1151971392,Spellchecker crashes when deleting content in gmail message body,major
343532,1151999796,Spellchecker crashes when deleting content in gmail message body [@ FindNextNode],critical
343748,1152162950,Thunderbird crashs when sending mail,critical
343748,1152222367,Thunderbird crashs when sending mail [@ FindNextNode],critical
343842,1152226417,js1_5/Regress/regress-271716-n.js: result: CRASHED   type: browser,major
344120,1152517897,function to source breaks numerical labels,trivial
344165,1152568693,Google Spreadsheet crashes FF 2.0b [@ nsFrameManager::CaptureFrameStateFor],critical
344227,1152589173,"Opening options, closing options by any means and then trying to re-open leads to a crash.",major
344121,1152602127,Restart after extension update check fails [@ nsContentUtils::IsCallerChrome],critical
340841,1149751708,Firefox ignores Download Actions for plug-ins when Screen Readers are running,major
340841,1152610473,Infinite loop with some plugins when screen reader is runnng -- empty tabs keep opening,critical
337378,1147196372,Crash (JS_Assert) in js1_5/Regress/regress-68498-004.js,critical
344152,1152529816,"JavaScript ""keyup"" event not working on FF 1.5 (Mac)",major
344560,1152781852,Firefox crash on site visit [ @nsTextInputSelectionImpl::ScrollSelectionIntoView ],critical
344711,1152872072,"js engine crashes trying to report a syntax error, due to uninitialized field",minor
344914,1153103394,crash caused by GetImageData; buggy JSObject allocation,critical
345083,1153346494,"hang during session restore, kill ff, crash on next start [@ DocumentViewerImpl::Destroy]",critical
345151,1153253839,Crash [@ DocumentViewerImpl::Destroy() @ lin 1497] with deleted nsISHEntry vtable,major
345306,1153357886,"Crash [@ nsStyleContext::GetStyleData layout/style/nsStyleContext.cpp, line 248]",major
345306,1153384513,Crash when using open in sidebar with sidebar extension [@ nsStyleContext::GetStyleData],critical
345337,1153381051,A multiple select menu of size 2 has no vertical scroll bar even with more than 2 values in the menu,major
345529,1153483002,crash when I use about:config to change the hidden browser.tabs.closeButtons pref [@ pref_DoCallback] (node is 0xdddddddd),critical
345577,1153534782,firefox crash when viewing a page,critical
345577,1153566107,Firefox hangs when viewing a page with Flash in it,major
345636,1153645717,Crash when logging into Yahoo Mail a second time in a different tab,critical
345670,1153664486,Crash in typeaheadfind [nsTypeAheadFind::RangeStartsInsideLink 0393f10a],major
345935,1153858414,crash in recent Bon Echo nightly [@ MSVCRT.DLL + 0xd77a] [@ nsXULElement::CloneNode],critical
345936,1153858595,frequent crashes for bon echo [@ nsFrameManager::CaptureFrameStateFor],critical
346027,1153923992,webmail is broken,critical
346067,1153990422,Firefox crashes after displaying very long text file,critical
345563,1153519340,MathML superscript and subscript no longer work,major
346094,1154012684,crash when setting repeat {display: table;} [@ nsHTMLReflowState::Init],critical
346262,1154048346,Crash <please fill in the details>,major
346262,1154076722,Crash [@ nsTextControlFrame::SetValue],critical
346233,1154162166,hang [@ nsRange::PopRanges],critical
346574,1154250179,Visual C++ Runtime Error,major
346574,1154267749,Crash after vistiting new Yahoo homepage,critical
346673,1154326348,firefox crashes on svg file [@ nsSVGCairoRectRegion::Combine],critical
346832,1154419198,crash when printing page on bayt.com,critical
347036,1154522225,Crash when trying to print selection [@ nsTypedSelection::ContainsNode],critical
347139,1154568814,Installed extensions do not all show,major
344885,1153070987,Mouse up event doesn't work on context menu,major
347120,1154592621,crash at startup in fastload [@ nsXULPrototypeElement::Deserialize],critical
346371,1154097962,Doesn't know about child elements,major
347282,1154620145,Javascript speed regression,major
347366,1154671017,Warning: Unresponsive Script <error>,critical
347367,1154674454,firefox crashes when print preview is opened on a certain file styled with meda=print [@  BasicTableLayoutStrategy::CalcPctAdjTableWidth],critical
347362,1154669095,PDF files cause Firefox to lock up,critical
347308,1154636149,Page header prints but the page contents do not print on new 1.5.0.6 release!,critical
347662,1154875152,Windows Media Player Dynamic Plugin Crash Regression,major
347895,1155022963,Right click on an embedded flash object crashes Firefox; no talkback available,major
347899,1155026502,crash when restarting for update [@ nsCSSStyleSheet::SetComplete],critical
348027,1155101277,Crash in 1.8 debug builds in js_Interpret with invalid op,major
348027,1155108521,Crash in 1.8 debug builds with invalid op [@ js_Interpret],critical
348050,1155110582,After updating I cannot open or load Firefox--it crashes before it opens,major
348267,1155210864,Firefox crashes when I try to close a pdf file(Adobe Reader 6.0),critical
348458,1155373001,Consistent crash after software-update upgrades,major
348458,1155375076,Consistent crash after software-update upgrades [@ nsCSSStyleSheet::SetComplete],critical
348474,1155389486,File --> Print & Crash,major
346458,1154180900,Screen receives no focus,minor
330683,1155504322,Shutting down Firefox with *MANY* multiple tabs open causes browser to crash [@ SearchTable],critical
348591,1155522231,P margin pads outside (not inside) parent div unless parent has border.,major
348514,1155439843,(SelectorMatches]) Crash @ http://lcamtuf.coredump.cx/ffoxdie.html,major
348637,1155554379,"layered components ""bleed through"" when ""allow pages to choose own colors"" is unchecked and in high contrast mode",major
348649,1155554606,crash [@ js_IsArrayLike],critical
348688,1155600588,Crash/hang [@ nsLineBox::RemovePlaceholderDescendantsOf ][@ ntdll.dll] on avrev.com with Adblock Plus 0.7.1.1 enabled,critical
349203,1155916794,mork crash [@ morkRow::AcquireRowObject],critical
348940,1155921437,[Intel Mac] Crash in Preferences when clicking on and off RSS radio buttons [@ PL_strlen],critical
349373,1156009951,FIREFOX caused an invalid page fault in module JAR50.DLL at 015f:6001134d.,major
349373,1156014658,Firefox crashed in JAR50.DLL at 015f:6001134d,critical
349630,1156188874,Quicktime makes firefox crash,major
332386,1143795050,crash when selecting an item from the menubar,major
349825,1156276933,crash when I search with the string 'ipod' in determined URL,major
349655,1156288124,"Table border rendering error, for TABLE w/ BORDERCOLOR",minor
349726,1156304042,typo3 crashes Firefox in libeditor [@ nsHTMLCSSUtils::GetDefaultViewCSS],critical
350063,1156410299,Window index returned -1 always on calling Accessible_getIndexInParent,minor
350102,1156421950,Hang when attempting to print,major
345365,1153392643,crash & corruption in js_GC() and js_NewGCThing(),major
345365,1156533438,JS_ClearContextThread leaves dangling pointers in JSContext,critical
350283,1156684415,Firefox crash after immediate startup from a previous crash [@ ntdll.dll + 0x11f6c][@ JS_malloc],critical
349406,1156049923,PNG gets cropped or disappears if it reaches a specific size,major
350898,1157016112,Bonecho nightly crashes when trying to print,major
350898,1157047310,Bonecho nightly crashes when trying to print [@ CFRetain],critical
351122,1157133598,Repeated crashes [@js3250.dll + (0002f4d4)],major
351122,1157135626,Repeated crashes [@ block_getProperty],critical
349837,1157294185,cairo crash [@ _cairo_clip_init_deep_copy()],critical
351329,1157368389,Repeated crashes [@ AllocSlots],major
351418,1157458731,crash when |data| is null [@ strlen] [@ nsStringInputStream::SetData],critical
351487,1157466988,RegExp: Branch-callback checking could be made slightly more optimal,minor
351600,1157556138,"When I refresh the page it throws an ""firefox 0xC0000005: ACCESS VIOLATION"" error and crashes",critical
330776,1157561678,crash when accessibility enabled and browsing with history sidebar open [@ nsXULTreeBuilder::HasGeneratedContent] [@ nsTreeRows::FindByResource],critical
351687,1157640873,[@ nsBlockFrame::GetAccessible] crashes dereferencing mContent before null check,critical
340443,1157652257,"Not possible to use the XPCOM glue when linking against static CRT, crash on startup with tests enabled",blocker
351873,1157725404,OCSP checking not happening when viewing certificates.,major
350585,1156827644,"FireFox Crashes During Printing of certain webpages with advanced features (flash plugins, etc.) key example is WSJ.com",major
350585,1157790716,"Firecox crashes during printing of certain webpages with advanced features (flash plugins, etc.)",critical
352059,1157885762,pre tag strips out spaces in formatting,trivial
352314,1158017740,Firefox crashed when switching screens in window manager,major
352314,1158050348,Firefox crashed when switching screens in window manager [@ block_getProperty],critical
352529,1158142336,crash at shutdown [@ TimerThread::RemoveTimer],critical
352602,1158167184,<select> with no scrollbar appears off-screen when increasing text size,minor
352671,1158212653,Yahoo CJK builds crash during download of patch to 1.5..7,blocker
352671,1158221140,Yahoo CJK builds crash during download of patch to 1.5.0.7 [@ firefox-bin + 0x410] [@ nsIncrementalDownload::OnStartRequest],critical
352912,1158336261,"a Location header sent from localhost:8000 caue ""The connection was reset"" errror",critical
353022,1158442664,leak on bugzilla page,major
353555,1158777710,Crash when reloading [@ xpsp2res.dll + 0x202020] [@ obj_isPrototypeOf],critical
353558,1158778639,Crash when opening encrypted draft message that requires master password [@ NSS_CMSEnvelopedData_Decode_BeforeData],critical
353704,1158866181,"crash (not sure what I did, could have been on blogger.com) [@ js_SetProtoOrParent]",critical
353881,1158933351,crash on quit [@ nsAttrAndChildArray::~nsAttrAndChildArray] (tooltip related?),critical
353274,1158611778,"SVG text fill does not render in DIV with ""style=position:absolute""",minor
354119,1159150257,FireFox loses information stored in global variables/function-call parameters,critical
354351,1159262410,"Firefox takes more and more memory, and 99% of the cpu.",critical
354351,1159270592,"Firefox takes more and more memory, and 99% of the CPU on this page",major
354409,1159287277,firefox 2 rc1 will not start due to libstdc++.so.5 dependency,critical
354392,1159277522,Refreshing a page while using ActiveState's JavaScript debugger often results in a Firefox crash,major
354392,1159290976,Refreshing a page while using ActiveState's JavaScript debugger often results in a Firefox crash [@ js_DecompileScript],critical
354549,1159352370,Various chrome bits including scrollbars disappear until hovered,major
355075,1159708913,"Various ""Warning: reference to undefined property"" regressions",major
355988,1160334637,"Going to a certain URL seems to ""redirect"" to about:blank (but works in IE)",minor
356287,1160551427,Download fails if TMP environment variable is set using forward slashes,major
356400,1160685879,"crash [@ nsSVGCairoCanvas::SetupCairoMatrix], matrix contains all 0's",critical
356553,1160707156,The HTML form does not submit (if submit() method is call in a user-defined function ) until the closing of function body reached,major
356721,1160867794,"random crash when surfing internet, possibly related to speed of the internet",major
357179,1161170406,When attempting to upload photos to www.facebook.com browser crashed,critical
357179,1161186598,When attempting to upload photos to www.facebook.com Firefox hangs,major
357388,1161309459,js_SweepScopeProperties can leave a JSScopeProperty with dangling parent pointer,major
357444,1161348561,Crash under js_obj_toSource  (session saver),critical
357078,1161121096,The word wrap option is not working properly for textarea,critical
357826,1161668098,once the site is loaded and iniates jre 2 it crashes browser,critical
357828,1161687792,crash [@ nsEventQueueImpl::GetYoungestActive] with corrupted 'this' pointer,critical
357779,1161641659,Leaking boatloads of gfxTextRuns,major
357779,1161690895,gfxTextRunCache not cleaning up memory on shutdown,minor
357993,1161749555,Thunderbird crashes on exit when CRL updates are enabled,major
357993,1161762108,Thunderbird crashes on exit when CRL updates are enabled [@ 0x03b5aa68] [@ nsHashtable::Reset],critical
358290,1161873725,loading a page and browser crashes.,minor
358755,1162206368,crash [@ nsDOMClassInfo::PreCreate] when going back,critical
358925,1162288243,insecure version of the SSL protocol effectively locks of Firefox 2.0,critical
359054,1162373278,crash [@ _moz_cairo_pixman_composite_src_8888x8888mmx ],critical
341294,1150115623,Crash [@ nsIFrame::InvalidateInternal] with malformed html using iframe and table display types,critical
359769,1162844458,[reflow branch] huge white space on the page,major
359821,1162889221,Firefox just crashes after about 10 minutes of use,critical
359821,1162902478,Firefox just crashes after about 10 minutes of use [@ nsHTMLDocument::GetElementById],critical
359973,1162992968,"Firefox crashes several times a day for no apparent reason, happens on all sites [@ nsHTMLDocument::GetElementById]",critical
330271,1142164696,msvcr80.dll crashes after trying to check for updates,critical
359649,1162759201,Top line in about:config blanks when mouse pointer passes over header row,minor
360598,1163418838,Print Preview and print results in blank / incomplete pages when printing to File output drivers on certain rowspan / colspan table layouts when spanning multiple pages. Result vary on scale.,minor
361010,1163694783,Myspace music player freezes computer out when running Mozilla,major
361010,1163824095,Myspace music player freezes computer - flash,critical
361274,1163999117,embedded nulls in Javascript object property names not allowed?,minor
354009,1164459422,Range.surroundContents() does not raise Exception for non-text nodes,minor
362108,1164698945,program freezes when add-on manager opened,critical
362108,1164701822,"[Cocoa / Cairo] Hang when scrolling in a tree (Download manager, Add on manager etc)",blocker
362162,1164730104,copy image to other app and crash on exit [@ MSVCR80.dll] [@ nsDataObj::GetFileContentsInternetShortcut],critical
362162,1164730922,copy image to other app and crash on exit [@ MSVCR80.dll] [@ nsDataObj::GetFileContentsInternetShortcut],critical
356589,1160726339,hang when using the Antique Olive Roman Font,major
362445,1164926563,crash when opening and closing the find bar [@ nsAccessible::TextLength],critical
362382,1164881461,[reflow regression] Block elements containing text overlap others,major
337722,1147418909,js content errors marked as chrome errors (when run from DOMContentLoaded event handler),minor
362712,1165196642,Crash [@FontSelector::InitSegments],major
363086,1165480766,Manipulating SVGPathSegList through DOM causes seg fault in trunk,major
356347,1160575462,tree-table accessibility information is incorrect,major
333235,1144476853,Get Thebes to work on OS/2,major
353962,1158995672,Firefox 2.0 often hangs in Intel Mac OS X 10.4.7,critical
363609,1165925186,"Crash when closing window opened via a javascript, containing multiple browser tabs when closing [@ 0x00000000] [@ nsFrame::Destroy]",critical
363552,1165881405,firefox crashed,major
363552,1165926224,Firefox crashes when calling alert() with no arguments,critical
363950,1166164934,crash [@ nsComputedDOMStyle::GetMarginWidthCoordFor],major
364578,1166667564,Form submit problem for multipart/form-data and special content in a textarea,critical
343935,1152290735,"""ASSERTION: no common ancestor at all???"" and crash [@ GetRangeForFrame] involving <xul:textbox> with <html:input> inside",critical
364850,1166889591,Stale image properties after image reload,critical
361745,1166951475,"svg viewbox=twisted and image {width,height,x,y}=twisted [@ memset - fbRasterizeTrapezoid]",critical
359573,1167411619,UI operation delay when page contains some kind of flashes (or other timer intensive things?),major
365597,1167652587,Crash [@ nsINodeInfo::NodeInfoManager],major
365916,1197979501,Yahoo multi-page E-mails don't print full pages (Firefox),minor
366127,1168045407,crash when pictures are opened in a new tab [@ nsDOMImplementation::CreateDocument],major
366063,1168074370,crash [@ nsAttrAndChildArray::ChildCount],critical
365970,1167918879,Underline/overline not inherited by child elements with background-color set,minor
366290,1168215591,The end of the page is not displayed well.,critical
366500,1168357963,version 3 alpha 1 (20070109),major
366500,1168361806,Crash hitting OK in dialog [@ nsQueryInterface::operator] called from [@ nsAccessible::Shutdown],critical
366498,1168357356,Just started Thunderbird with accessibility enabled,major
366636,1168450875,Crash on Yahoo Mail Beta - nsInlineFrame::AddInlinePrefWidth,major
366636,1168483572,Crash on Yahoo Mail Beta [@ nsInlineFrame::AddInlinePrefWidth],critical
366849,1168596988,Firefox _appears_ to run as a single blocking thread when rendering,major
367851,1169515962,ff crashes after submitting a form,critical
368069,1169735781,tabbox bindings don't care about disabled tabs,major
368301,1169783038,"[Mac] Crash when quitting after typing in search bar - ""image not found for lazy pointer""",major
356617,1160751631,folder properties accessibility: no relationship between page tabs and page contents,major
365866,1167841193,Table cell state does not indicate if item is checked,major
368375,1169825043,Crash when opening bookmark submenu,critical
368427,1169883832,"Crash [@nsThebesImage::Draw] due to ""Integer divide by zero""",critical
368670,1170113405,reproducible crash when double clicking on the page,major
368670,1170259675,reproducible crash [@ js_GetProperty] when double clicking on the page,critical
368835,1170228063,No focus events from message header table when a row is deleted,critical
368394,1169848210,FF hangs when handed a stylesheet that leaves no room for the text,critical
369260,1170715132,Thunderbird crash [@ nsAccessible::TextLength],critical
369491,1170756869,Spellcheck dialog: Stop/Close/Send buttons not displayed properly // declare |gDialog| in EdSpellCheck.js,trivial
370738,1171705367,crash when exiting the profile manager [@ PL_DHashTableOperate] [@ AtomImpl::~AtomImpl],critical
370868,1171833015,FORM GETTING SUBMITTED TWICE IN MOZILLA.,critical
325213,1138589680,"crashes with a segmentation fault when I start 64-bit ""firefox-1.5""",critical
371028,1171960035,[Mac] crash when changing pref,major
368911,1172069916,Quit menu-item/Cmd+Q is broken in windows which don't have their own menu_FileQuitItem set,major
368501,1169985865,Table Properties Windows Cut Off,minor
354380,1159273889,crashes [@ _PR_MD_ATOMIC_DECREMENT],major
372115,1172636759,appendChild() causes page to load forever if it tries to append Childdata with JS in it.,critical
367888,1169532914,This simple regexp makes the js engine attempt to allocate 4GB,critical
372336,1172776325,Trunk crashes after opening lots of images (kernel32.dll),major
372480,1172890746,crash on viewing certain rdf page,critical
372522,1172929935,Caret movement across static message-header label partially erases pixels from letters,minor
373249,1173365253,libpng v1.2.12 contains security bug,critical
371564,1172333144,"Disabled keyboard until focus set with mouse, on Alt-Tab to Error Console (or Browser or MailNews)",major
366669,1168483081,"Stack overflow crash with generator, some, watch",critical
373383,1173442391,Text dynamically pushed below a float by a long word fails to rewrap,minor
372641,1173041592,Removing text directly inside TABLE leaves a small gap,minor
373911,1173852053,xbl destructor bound to body causes trouble [@ nsXBLBinding::AllowScripts],critical
372098,1174109933,"HTML links don't respect <base target=""..."">",major
373896,1173842395,SVG Text Does Not Scale Correctly,major
374415,1174227616,Cursor in the reply field of Gmail causes crash [@ PL_DHashTableOperate],major
371135,1172043610,OOM crash [ @ gfxImageSurface::gfxImageSurface ],major
363462,1165826710,errors in xptcinvoke_irix.cpp and xptcstubs_irix.cpp,critical
342349,1150891132,CVS build error in TestInterfaceInfo.cpp,critical
375462,1174912030,crash if I click on www.bethelmaine.com/events,critical
375415,1174891061,make_full_update.sh revision 1.8 breaks with files containing a space in the name,major
375965,1175217023,Links and images are lost due to firefox not reloading from the cache.,critical
375931,1175192428,Gmail is completely unstyled,major
357637,1161548485,Loading time (Tp) of pages with Chinese text is unbearable,major
376520,1175677427,Crash with stack trace ConvertNativeRegionToAppRegion ca5b54a7 when browsing,major
376520,1175688643,Crash when browsing [@ ConvertNativeRegionToAppRegion],critical
376615,1175765655,"Crash loading bookmark folder from bookmarks toolbar when data:text/html,%F0%90%8F%BF is loaded in a tab [@ gfxTextRun::GetAdvanceWidth]",critical
376808,1175946821,"Window position is not persisted (persist=""screenX screenY"" doesn't work)",major
376845,1176008349,Invoking Spell Checker causes immediate crash [@ msvcrt.dll] [@ SuggestMgr::suggest],critical
377077,1176209571,Randim crash on random url random.yahoo.com/bin/ryl,major
377077,1176247231,Random crash on random url random.yahoo.com/bin/ryl [@nsBlockFrame::BlockNeedsSpaceManager],critical
377419,1176456090,Infinite memory leaks on <www.pro-at.com>,critical
377419,1176617166,"At <www.pro-at.com>, abnormal processor usage, related to Flash + JavaScript",major
330351,1142236973,Presence of xlink:type attribute makes svg:image behave like a link,trivial
377833,1176831652,Nested SVG and XUL elements cause crash.,major
377918,1176889341,Crash [@ gfxContext::CurrentSurface] with new textframe,critical
370631,1171605331,Printing the page results in text being black-bars,major
378051,1176971722,Firefox freezes when you try to print or try to open printpreview,critical
377976,1176911654,Check for null mDetailedGlyphs before referencing its members for missing CompressedGlyphs.,minor
378692,1177437470,warning C4099: 'OnLinkClickEvent' : type name first seen using 'struct' now seen using 'class',critical
378721,1177466467,default button looses focus when we click on anything inside the html(table),major
378721,1177561924,Submit form on ENTER when caret is inside a table in the form,minor
375912,1175180789,great memory usage and CPU usage with pages containing plugins,critical
358586,1162076804,High memory usage due to Adobe Flash content,critical
379178,1177815668,"Common base class for style-able elements (HTML, SVG, MathML)",minor
375436,1174901046,Aqua buttons flash unstyled on click-and-hold,trivial
378805,1177508921,svg image is only partially rendered on mac,major
379604,1178179205,crash [@ gfxContext::Translate],critical
379648,1178195100,Illegal operation error and crash while viewing movie trailer [@ nsPluginDOMContextMenuListener::Destroy 6bfc2991],critical
368116,1169646637,Trunk fonts have bold parts,major
380048,1178603537,"I tried to open the link Hardware & Multimedia, FF crashes reproducibly",major
379924,1178491336,div with overflow:auto inside table td tag doesnt work!,major
340362,1149448019,"""ptr"" is overwritten in ""ptr = malloc"" in AffixMgr::parse_affix(char *, char, _IO_FILE *)",minor
380494,1178932477,crash [@ moz_cairo_win32_surface_get_image],major
