id,timestamp,description,severity
274657,1241172506,Add Darin as Co-Lead on PDE UI committers page,critical
277119,1242797371,Riena Features report error in Target Provisioning (cant install !!!),major
276931,1242726401,Self-hosted Eclipse crashed when linked folders are used for sources and binaries,major
277729,1243250087,[product] do not add fragments to configuration section,major
278958,1244017376,Installing a sample fills my log,major
280259,1245044508,messages.properties missing in org.eclipse.ide.source,major
280259,1245053016,[regression] All resources missing when importing plugin as source project,critical
286276,1249985318,[ua] [editor] On save help editors remove new items from the table,major
287271,1250819061,Several NPEs on shutdown,major
287242,1250783033,Unable to open fragment.xml with plugin editor,blocker
288941,1252481598,Plug-in Dependencies View incorrectly identified in Help Tips and Tricks,minor
290220,1253670210,Bug is back: import fails because files cannot be deleted,major
290220,1254118345,API tooling keeps lock on files (was: import fails because files cannot be deleted),critical
296686,1259732402,API Tools builder taking 10 min.,major
298318,1261394376,[Regression] EclipseLink 2.0.0 Bundles Break PDE Validation,major
299319,1263222745,Race condition causes API filters to be removed,major
304961,1268014081,Incorrect errors that API exception filters are unnecessary when code is changed,major
306903,1269387381,"NL Characters in the API Use Report are displayed as question mark ""?"".",major
309884,1271779702,Failed to export a product,major
313489,1274239223,Plug-in import failed: could not delete files (JAR),critical
314814,1275012724,NPE in AbstractBundleContainer if there is no FrameWorkAdmin service which requires silently the Declaration Serviceilently the Declar,critical
317838,1277369661,Feature based launch starts all fragments of a bundle although some of them are not included in the features,major
320774,1279900391,Missing type arguments on org.eclipse.pde.internal.build,trivial
322521,1281595231,Can't launch because org.eclipse.sdk.ide product is not found,blocker
326679,1287567969,[regression] NPE running Ant task,major
334059,1294799499,Tons of errors after plug-in import,critical
191119,1181054336,Don't make API tools action set visible by default,minor
220664,1204126737,API Tools make Auto Build unusable,critical
220667,1204128130,NPEs from API Tools,major
220730,1204178807,No way to get rid of api tooling errors,major
220904,1204255552,Profile pref page: should use check box for default,minor
221179,1204542274,[api tooling] Cannot set a default profile anymore,blocker
221866,1204882483,API profiles pref page polish,minor
221920,1204902446,"[api tooling] ""Unable to resolve method signature"" when adding @noreference in a method on the next build",major
223666,1206355163,[api tools] not flagging missing since tags,major
223667,1206355306,[api tools] not flagging extenders who shouldn't be extending,major
224636,1206697840,[api tooling] Change of interface method signature is not recognized as API breakage,major
224637,1206698070,[api tooling] Spell checker problems with @noimplement and friends,minor
225181,1207055389,Not possible to have two API problems with the same ids on the same resource,major
226254,1207713998,API tools use too much memory,major
226472,1207801772,'API Problem Filters' properties page: Remove ellipsis from Remove...,trivial
226969,1208168693,[api tooling] Missing @since tags are not flagged for newly added types,major
227368,1208340143,Make exact specification of @no* tags available in the SDK,major
229750,1209588171,Project specific errors/warnings doesn't work anymore,critical
229815,1209639132,removing the last filter should remove the parent,minor
230181,1209965480,[api tooling] Incorrectly reported missing @since tag for RSEDefaultNewConnectionWizard#getFirstAdditionalPage(),trivial
230198,1209970891,Content assist should not propose @no* tags that are already present,minor
230947,1210160496,Similar problems are being dropped from analyzer,major
230976,1210168741,Filter quick-fix should use filter icon,minor
231699,1210619790,org.eclipse.pde.api.tools dependency on pde.core is broken with pde.core downgrade version,blocker
231957,1210694570,"API Baselines pref page - should be ""Remove"" (no ellipsis)",minor
232249,1210820068,"""Tag '@noinstantiate' is unsupported on a class"" should say ""abstract class""",minor
232784,1211180302,API Baselines preference page should use dialog font everywhere,trivial
233426,1211432355,Lots of new API errors after switching to I20080521-2000,major
233445,1211440798,Reports wrong error on correct @since 3.4 tag,major
233616,1211506368,API Verification Report: List of all non API bundles misleading,trivial
233643,1211517969,API builder performance too bad for incremental build,major
233731,1211544933,Project API descriptions retain all members,major
234023,1211811391,Tag scanner does not respect source level,major
235822,1212652134,"""Comparing 'project' to API baseline..."" message could be better",trivial
236734,1213194505,No baseline equals no scanning for analysis that doesn't require a baseline,major
244302,1218788373,API tooling creats wrong 'Missing @since tag' errors,major
246672,1220921651,@extend violation not detected for inner and anonymous subclasses,major
246842,1221020708,Tons of API tooling errors after importing binaries,blocker
246953,1221093526,Many errors due to wrong warning about changed restrictions,major
246957,1221095418,API tooling errors in org.eclipse.debug.ui,major
250221,1223501496,Plugin projects Fail to launch with Eclipse 3.4 on Mac OSX Leopard with Java 1.6(64 bit),major
251313,1224357880,Failed assertion in API tooling build,major
251679,1224648400,Error for API addition gets wrongly reported,major
252240,1225112004,Missing API problems in the workspace,critical
255222,1226572898,Invalid tags leak into API descriptions,major
256745,1227758229,Avoid dead code problem,trivial
256902,1227863779,Cascading failures in build N20081127-2000,major
257589,1228392059,Remove dead code from delta tests,trivial
257928,1228728158,Types are not completely processed when they are parameterized,major
260070,1231240542,False report of EE problem,major
260235,1231306359,Newst I-build gives NPE,major
261964,1232586715,Change to p2 Query API (part II),critical
263011,1233287175,Many exceptions from api tooling,major
263306,1233590244,Installed metadata group no longer spans the preference page,trivial
264060,1234027318,Doc of reportconversion ant task contains wrong attribute names,trivial
264842,1234512593,Adding new API method results in errors in many projects,critical
265642,1235117805,NPE during Eclipse build inside the ant verification task,critical
266084,1235529984,Wrong API Tooling Report,major
267978,1236698950,Usage tests do not perform incremental builds,major
267998,1236712023,Incremental usage build does not work when restrictions are changed,major
268517,1236924692,Heads up: chkpii warnings with next version of chkpii (v11.03),trivial
270992,1238665942,Unable to add EE descriptions,major
274515,1241077682,313 API tooling errors after using Replace With > Latest from HEAD,major
275936,1242131485,ApiType#getSimpleName() fails for local types,major
279552,1244492527,NPE running API use scan,major
279697,1244560434,ArrayIndexOutOfBoundsException running use scan,major
279729,1244579793,ZipException scanning bundle witrh other entries on bundle classpath,major
280286,1245057952,Search engine should report results after a threshold has been hit,major
280464,1245144375,First build performance must be improved,major
282803,1247024166,NPE in ReferenceExtractor.visitMethod(ReferenceExtractor.java:1164),major
282923,1247062279,Unused strings in plugin.properties for api tools UI,minor
283573,1247652048,ReferenceExtractor is failing to lookup method signatures,major
285050,1248869634,TVT35:TCT335: CHS: Duplicate Mnemonic Keys,minor
285123,1248920257,Baseline 'workspace' is disposed logged and API tooling wrongly reports missing @since tag problem,major
285454,1249289200,Lots of wrong errors from incremental build after accepting incoming changes,major
289422,1252977303,API tooling not triggered when updating from CVS,major
295366,1258456590,NPEs in SystemApiDetector.considerReference,major
296217,1259209877,NLS missing message: ReferenceExtractor_failed_to_lookup_field,trivial
296375,1259333765,API builder fails to build dependent types,critical
296819,1259832231,"Remove use of the word ""profile"" to mean baseline",trivial
296825,1259835553,Unexpected *.class delta from a Javadoc change,major
297634,1260550630,Memory leak due to requesting delta but never using it,major
299153,1262950724,Name collision for certain method keys causes false-positive illegal use to be reported,major
299968,1263815959,API builder performance still bad for incremental build,major
303286,1266549956,API builder throws error when deleting a project,major
304204,1267430358,Log entry each time I delete a *.java file,major
304315,1267498626,Uncaught CancelOperationException,minor
309481,1271406082,[regression] APIFreezeTask no longer supports R:<pattern> entries in the exclude file,major
309635,1271644474,Setting / removing API baseline makes .settings/.api_filters dirty,major
321685,1280891121,"Add missing @since tag suggests wrong version, causes additional work",major
321738,1280912340,"Consistently use ""API Tools"" (not ""API Tooling"")",trivial
325185,1284404201,SWT Exception: Invalid Thread Access when trying to reach the display from non-UI thread.,critical
328828,1288165936,PDE API Tooling crashes if plugin.xml contains non-ascii characters,major
328856,1288174425,"An internal error occurred during: ""Setting build path"".",major
331130,1290675648,Baseline wizard does not indicate what it is doing,minor
335357,1295957186,'Edit location...' button in 'API Use Scans' preference page should be in title case,trivial
335899,1296484563,Checked count on setup wizard has white background on Linux,trivial
336831,1297330823,configure Glasfish server in eclipse,major
337704,1298265078,JSP Editor is not available in my Eclipse 20090920-1017,major
338924,1299221677,Eclipse OSGi IDE doesn't following correctly  the OSGi R4 specification,major
125789,1138647012,PDE  build ant tasks path and source attachments incorrectly configured,minor
126020,1138786541,PDE build and JAR'd plugins,major
126289,1138900233,Method moving adds tab characters,minor
126290,1138900728,Method moving adds tab characters,minor
127257,1139558978,"Eclipse Product export wizard generates error: Problems during export, Reason Unable to find plug-in: org.eclipse.jdt.core_3.2.0.v-631. Please check the error log for more details",blocker
127726,1139910035,create ant build file does not create expected artifacts,major
127825,1139920492,Plug-in export skips long files,critical
128459,1140182697,Runtime Target,blocker
129007,1140607684,"""unsupported encoding format"" error running generated build.xml",major
135059,1144230708,export to multiple plateforms problem (not correctly generated),major
135561,1144400276,[cleanup] change callers of BuildTimeSite.findFeature() to directly use PluginVersionIdentifier,minor
137404,1145382692,"Fragments have ""Host bundle",major
139268,1146228602,building update source jars broken,blocker
139923,1146636922,Bug in pde build script generation!,major
139947,1146641712,Unable to find plug-in ui_3.2.0.I20060427-1600,critical
140651,1147095284,PDE Export generates inappropriate access restriction errors,critical
140762,1147148935,adding jarfile using extraclasspathentries doesnot add jar file in ant-runtime classpath,major
140763,1147149000,adding jarfile using extraclasspathentries doesnot add jar file in ant-runtime classpath,major
140907,1147181315,Export of plugin is causing line wrap in manifest leading to breakage,blocker
140949,1147190630,PDE export  ignores files with long path names,critical
142595,1147958970,Export Deployable Plugins ignores Project Specific Compiler compliance setting,major
143160,1148350600,Hangs during plugin export,critical
143291,1148388625,build.properties bootclasspath default too restrictive,minor
144773,1149086038,customBuildCallbacks doesn't support absolute paths,major
144863,1149137762,Launchable Product Cannot Be Exported Might Because of Wasteful Check,major
144864,1149138947,eclipse.fetch generates an incomplete fetch script for features,blocker
145762,1149666184,no taskdefs,major
148288,1150983514,unable to use archivesFormat with eclipse.buildScript task called from inside a macrodef,major
149406,1151824608,Can not unzip eclipse sdk 3.2 on Windows XP Pro SP2,blocker
150932,1153202509,"build automation for RCP-javaWebStart generates ""wrong"" *.jnlp files",critical
150933,1153202828,jnlp generation don't resolve binding between MANIFEST.MF & build.properties,major
150971,1153217535,Product Export does not create a working package for gtk-linux,major
152619,1154513773,.class files not included in exported plugins,major
154344,1155879141,"Difference in behavior is seen while exporting the ""org.eclipse.cdt.make.core"" as Deployable plugin by giving destination as 1. Archive file 2. Directory",major
154540,1156148055,Junit tests won't work,major
158589,1159179070,Export deployable plugins/features wizards fails with target plugins imported,major
161434,1161167048,unable to export plugins which references jars from outside the workspace,major
162756,1162201237,Compilation error of 3.2.1 on our Solaris10 node - FeatureWriter.java,blocker
165861,1164524420,PDE build fails on packaging based on .product file,blocker
172079,1170089027,Ant scripts: eclipse.fetch  with fetchTag parameter is not initialized if no value is given,minor
174107,1171387634,VM Args not getting copied from .product to ini file in Mac build,major
176413,1173106254,Eclipse Product Export Wizard fails when encoding is set to UTF-16,major
178275,1174382935,Missing white space when reporting a missing plugin,trivial
180339,1175295929,BuildApplication (org.eclipse.pde.build) in Eclipse 3.3M6 expects AntRunner to be IPlatformRunnable,major
186604,1178880372,IllegalArgumentException when exporting a feature/plug-in,critical
187241,1179297026,PDE Build is broken in 3.3M7 because org.eclipse.help.webapp is jarred,critical
187250,1179300918,Wrong classpath created in build.xml,critical
188612,1179894826,plug-in export fails,critical
189387,1180322948,plug-in export fails when there are spaces on ant.jar path,major
189435,1180338949,Plug-ins added multiple times to the state,major
191815,1181369436,eclipsec.exe missing in packaging.properties,minor
192127,1181617881,"Product Export on Mac always generates an ""eclipse.app"" additional to the branded ""myproductname.app""",major
205019,1191204861,NPE when exporting CDT feature to zip archive,major
205230,1191332048,NPE in IdReplaceTask,major
206708,1192667091,"Bundle-Version format ""x.x.x.x.(build no)"" not supported",major
206788,1192703193,Headless PDE build produces .tar.gz which are .zip files for macosx.carbon.*,major
206837,1192730614,Can not build with recent I-builds,blocker
206959,1192811032,NPE in IdReplaceTask: backport to 3.3.1.1,major
207335,1193225228,NPE in eclipse.buildScript when building p2 bundles,blocker
210464,1195576635,"Export of plugin project fails,",critical
213660,1198176087,javaCompiler*.args generated just once per session,major
213715,1198236438,PDE build creates jars with corrupt signatures / Java Web Start not possible,major
217238,1201754464,[RCP]Cannot  export RCP due to Java 1.6 specific compiler errors,major
221424,1204656825,productBuild.xml zips mac product but names it .tar.gz,trivial
224098,1206522978,"Headless build gets NPE in 3.4, worked fine in 3.3",major
230044,1209743229,Source features are generated with invalid discovery url,major
230975,1210168679,problem calling generator when exporting feature,major
230995,1210173519,Exporting features on a mac fails,major
237242,1213585537,build.properties - Impossible  to exclude a file or a directory via build.properties at compile! time,major
237874,1213913989,Exporting plugin containing jar library as jar does not work,major
237875,1213914149,Exporting plugin containing jar library as jar does not work,major
237922,1213946748,PDE Build not generating RCP launcher branding icons,blocker
240338,1215679174,Features in update site could not be sorted into categories,major
240474,1215753545,"NPE in IconExe.unloadIcons(String, ImageData[]) when building for win32,win32,x86_64",major
246391,1220605806,product export from the ui does not generate bundles.info,major
251832,1224741558,PDE does not detect unbuildable because of cycle involving fragments,major
253913,1225872387,p2.director fails to create product following product build with multiple configs,critical
256787,1227776867,org.eclipse.jdt.ui has no EE set inside the build N20081126-2000,critical
261870,1232537858,.api_description file not always written to jar for api enabled projects,critical
266222,1235576225,Generated RCP Product breaks after first install of a feature,blocker
268395,1236862144,Second state resolved due to premature site access,major
269122,1237328820,repoBaseLocation doesn't work,major
271373,1239026091,Plugins having multiple values for one filter attribute fail to get installed,critical
272084,1239634072,Creating an update site fails: unable to find plugin,blocker
272237,1239739268,osgi.ws and other similar values are not correctly set,critical
272588,1239897487,Need backwards compatibility for 3.4 bundles with custom build.xml,major
272907,1240217217,Nested jars are missing from published bundles,critical
273687,1240663586,Feature.xmls don't have their versions replaced,blocker
274624,1241125332,Plugin jar that has nested Jars inside using Bundle-ClassPath and exports packages on the jars in bundle classpath doesn't make the classes visible to the compiler,major
274934,1241483103,"""Export features"" failes with ant error",major
276034,1242181103,product export generates wrong MacOSX p2 metadata and binary (Eclipse.app - eclipse.app),major
277768,1243265555,p2.inf is not processed if customBuildCallbacks is defined,major
282740,1246974294,addRepository settings absent for non-Admin users on Vista,major
283091,1247159882,product mirroring from context should be non-greedy,major
283185,1247231818,product mirroring from context should be non-greedy,major
287800,1251342998,PDE customCallBack.xml template report wrong jar.location,minor
289614,1253089930,Product export produces application that is not executable,major
291930,1255083189,Crystal Reports Plug-in With Java Application SQL Issues,minor
292885,1256108094,Plugin export creates faulty bundle when using custom target platform and junit4 dependency,major
293905,1257135043,Problems with auto start and start levels have in headless mode of PDE build - no bundles.info is created.,major
298239,1261174334,"empty 'source' bundles generated for ""binary only"" bundles",major
305623,1268335833,"In the style tag of jsp file, when the cursor is located before the �g<�h character of </style> tag, the content assist function may not work properly.",major
306957,1269428396,"'zos' platform support, or unknown platform support for BrandingIron",minor
315548,1275537907,Eclipse Hanging when exporting a product,critical
315647,1275569197,productBuild.xml has invalid xml comment in prolog,blocker
315762,1275637353,"bundles with compile errors never published even through p2.publishonerror is set to ""true""",major
316641,1276258802,"bundles with compile errors never published even through p2.publishonerror is set to ""true""",major
320078,1279244393,Product file based on launch configuration = crashed application,critical
320779,1279906309,Missing type arguments on org.eclipse.pde.internal.build.fetch,trivial
320780,1279906955,Missing type arguments on org.eclipse.pde.internal.build.properties,trivial
320781,1279907325,Missing type arguments on org.eclipse.pde.internal.build.publisher,trivial
320782,1279907698,Missing type arguments on org.eclipse.pde.internal.build.ant,trivial
320794,1279946742,Missing type arguments on org.eclipse.pde.internal.build.publisher.compatibility,trivial
320797,1279949613,Missing type arguments on org.eclipse.pde.internal.build.site,trivial
320798,1279949809,Missing type arguments on org.eclipse.pde.internal.build.site.compatibility,trivial
320800,1279951707,Missing type arguments on org.eclipse.pde.internal.build,trivial
321877,1280995165,"When using headless build, java process does not exit with exit code !=0 when build fails",major
321888,1280999017,Headless build can't build more than one feature,major
321901,1281005165,Export product with metadata fails bc p2 metatada contains wrong information,major
324553,1283741496,The type org.eclipse.core.expressions.Expression cannot be resolved. It is indirectly referenced from,major
326181,1285329615,SVEditor 0.2.5 version when installed has issues,major
327706,1286974546,Headless build failure with Eclipse 3.6.1,major
329169,1288555215,feature build.properties loaded repeatedly,minor
343094,1303091085,Building/Opening web.xml or any xml file Problem,major
128908,1140540852,PDE javadoc should say Eclipse 3.2,trivial
142358,1147878706,Add reference to the cheat sheets in the PDE tips and tricks,trivial
147851,1150780483,Typo in PDE Documentation,trivial
152469,1154424985,missing text between <strong> tag in error log view page,trivial
152514,1154444088,doc slightly inconsistent on import plugins page,trivial
167753,1165941213,test,trivial
185375,1178185527,Confusion in cheat sheet re: Eclipse logo icon,minor
188373,1179829963,Help contents cannot be fully indexed,major
235119,1212389937,[doc] Typo in Javadoc Attachments extension point doc,trivial
248831,1222494758,Problems in pdeOptions.txt,minor
257922,1228724104,PDE repository not accessible for annonymous access,blocker
271552,1239146437,Fetching from Repositories doc is out of date,major
274661,1241173919,Add picture of Ankur as contributor,major
277357,1242904219,Ben needs a pic on the committer page!,major
279266,1244191147,PDE doc missing concepts folder - UA Test failure,major
281922,1246289826,"[Doc] Broken hyperlink in help page ""Layout of Feature Metadata""",minor
286191,1249924407,"bug in ""Create a rich client application -> Create a plug-in"" cheat sheet",trivial
286192,1249924917,"bug in ""Create an Eclipse plug-in -> Create an update site"" cheat sheet",minor
286720,1250390612,DVT35:TCT601: FRA - Access Rules title should be in bold,minor
293891,1257121742,"typo in ""Creating an eclipse plug-in"" cheat sheet (text box insted of check box)",trivial
295579,1258612718,"Extension Point Scheme Editor: attribute type ""identifier"" not documented.",minor
295608,1258624011,Missing page in PDE doc,minor
299534,1263387274,A typo in the help Plug-in Development Environment Guide -> Concepts -> Feature,trivial
315450,1275482371,Update target definition doc for feature based targets,major
315452,1275482427,Add new help doc in Tasks section for import from source repository (CVS),minor
334923,1295520040,Helios Plug-in Development Environment Guide Documentation - Duplicate Entry,trivial
338391,1298869041,Use css instead of hard-coded <font>,trivial
177345,1173865335,[API Tools] Should seed DirectoryDialog with current chosen directory,minor
206293,1192417936,[pde viz] Multiple selection possible,minor
211596,1196412788,[api tooling] debug options need to be added for tracing,minor
212904,1197545120,[api tooling] tooling setup wizard should properly report progress,minor
239501,1215087761,[ds] minimize access restrictions,minor
243946,1218557433,[ds] DSMasterTreeSection Improvements,major
122620,1136360168,jar arhiver windows noerror excludes classes from arhive,major
123395,1136948888,3.2M4 newWizards/importWizards/exportWizards not available ,major
123486,1136984501,Feature Export is Disabled,major
123491,1136987012,Target Editor does not update remove/remove all buttons correctly,trivial
123694,1137091170,Inconsistent tab height of views with large icons...,major
124995,1138085725,"feature ""missing required source folder 'src'""",major
125380,1138285686,Plugin Dependencies classpath container missing when converting a project to plug-in project,major
125640,1138501435,PDE Target Location doesn't have a clear way to reset location,minor
125759,1138634991,Warning in plug-in generated from template,minor
125781,1138641219,Have to remove one plugin at a time from dependencies,minor
125913,1138716479,New Extension dialog should give default focus to filter text field,minor
126210,1138875807,Esc in field dirties manifest editor,minor
127268,1139563681,Plugin exporter compiles against wrong version of required plugin,major
127904,1139930210,SWTException: Widget is disposed creating new extension,major
128114,1140021484,StringIndexOutOfBoundsException opening MANIFEST.MF,major
128303,1140102859,target editor does not pick up correct plugins/features,major
128518,1140255902,"should ""mark internal"" default filter be *.internal*",minor
129689,1141057214,Unable to add extra dependencies to an RCP project,major
131157,1141908604,Deadlock deleting plugin project,critical
131271,1141953460,JVM terminated.Exit code=1,major
131324,1141979733,"Manifest editor: Selecting ""Activate this plug-in when one its classes is loaded"" clears unsaved changes in Manifest.MF",minor
131434,1142083567,It is impossible to set an editor without an icon,minor
131890,1142396350,"UI problems in JRE block on PDE launch config ""Main"" tab",trivial
132126,1142484608,"garbled text for ""External Features"" in ""Import""  wizard",minor
132134,1142488010,version error not shown in the log,minor
132333,1142582148,Plugin dependencies corrupted when deleting one of two plugins with same ID,major
132893,1143039627,Extension points declared in fragments get wrong namespace,critical
132991,1143101162,Description text lost on focus change,major
133070,1143129077,"Can't compile plugin with ""Import-Package:"" PDE container incomplete",critical
133072,1143129512,"Cannot launch an ""Eclipse Application"" without the -ws argument",major
133516,1143527072,JUnit's assertions preference affects Eclipse Runtime launch config,major
134240,1143773671,Can't Create Target Definition project,major
134302,1143804976,Exported deployable plugin is missing classes,major
134788,1144144702,Fragments no longer have access to hosts dependencies,major
134851,1144158765,PDE showing inappropriate access restrictions,major
136083,1144730390,PDE content type IDs changed,critical
136481,1144856619,Error about extraneous empty line,major
137405,1145382766,"Fragments have ""Host bundle 'xxx' exists but is unresolved""",major
138000,1145616926,plugin dependency validation is broken,major
138475,1145971243,Can't start eclipse when config.ini file in the platform contains fully qualified path,blocker
138613,1146035310,Patch to accomodate for changes due to JUnit4 support,major
138704,1146053568,"""Features"" list box in product editor not popluated with feature after clicking ""New Feature..."" button",minor
139083,1146152973,Saving feature.xml with no version causes unexpected results,minor
139271,1146228763,"Confusing warning message 'A ""source.."" build entry is missing'",minor
139456,1146403517,"Need for ""add dependencies"" of new ""Automated Management of Dependencies"" easy to miss",major
139617,1146497627,Inconsistent use of source text editors,minor
139640,1146501715,"Creating a Rich Client Cheat sheet, Customize product step is not Linux friendly",minor
140170,1146732868,config.ini processing in PDE is unable to handle relative plugin paths in osgi.bundles list,major
140173,1146733216,config.ini processing in PDE is unable to handle relative plugin paths in osgi.bundles list,major
141993,1147765167,Lack of extensions' subnodes in Plug-in Manifest Editor.,major
142076,1147788577,New Plug-in project wizards forces the entry of optional fields,minor
142738,1148023694,TVT3.2:TCT564: KO: Column name shown in English,major
143823,1148565396,XML parser is instantiated and utilized for only one XML instance document parse and discarded,minor
144041,1148654156,"Class / Interface search scope defined for PDE ""Select Type"" dialogs too wide",minor
144775,1149086596,TVT3.2:TCT815: Trucated string in the Externalized Strings panel,major
144967,1149170444,ITemplateSection typo,trivial
145238,1149409318,Unhelpful JRE classpath diagnostic,minor
146094,1149773350,RCP product does not start properly with config.ini template,major
146188,1149818130,run dialog gets distorted with the change of screen resolution and font size,major
146297,1149851820,Duplicate package names in package selection dialog,minor
146329,1149860563,Eclipse product export wizard synchronize breaks plugin.xml,major
146757,1150156737,No launch file when exporting using a target platform with eclipse runtime,major
146863,1150195050,Eclipse launcher has two fields for alt+R on main tab,trivial
147979,1150828381,PDE export reports incorrect errors on multi-plugin export,critical
148377,1151044329,Feature Manifest Editor creates invalid import statement,minor
149365,1151719917,"Locator in ""Import Plug-ins and Fragments"" isn't useful",minor
149681,1152089713,I cannot launch a new config from Linux,major
150129,1152514671,exsd editor : Crash IDE,major
150260,1152606148,Incorrect call in org.eclipse.pde.ui.launcher.MainTab.dispose(),minor
150651,1152865963,Error log event order doesn't match .log file,major
151109,1153308638,[Content Assist] Out of memory exception generated on large plugin.xml files,major
151394,1153460097,run -> Clear workspace -> DELETION!,critical
153093,1155028293,Inconsistent placement of labels in update site editor,minor
153671,1155381703,Gray background of FilteredTree,minor
154091,1155725394,Type reference search does not work for nested types,minor
154249,1155809435,Missing plugin dependencies targeting Eclipse 2.1,major
154853,1156319438,Missing border on Extensions tab,trivial
156021,1157139618,Exception clicking on translatable attribute with no value,minor
156111,1157356176,non-jarred plugin using . as classpath is not resolved correctly at PDE build time,major
156206,1157446078,Context menu in Extensions tab in Plug-in manifest editor is missing options,minor
156442,1157556453,Remove occurences of '(no description available)' in extension point schemas,trivial
157030,1158046578,Unresponsive UI caused by torrent of NPEs,critical
157504,1158318702,CCE trying to define a new fragment,critical
157598,1158517225,[Cheat Sheet Authoring] Enable UI to preserve cheat sheet validity,minor
157693,1158588667,Run As > OSGi Framework is broken,critical
157888,1158670288,Cheat sheet editor outline problems,minor
158882,1159289161,[Cheat Sheet Editor] Update simple cheat sheet icons,minor
159107,1159428794,need a flush state button,blocker
159531,1159806475,PDE launcher fails when running in DBCS language,major
159540,1159826593,Add source location dialog in the target platform preferences page use workbench as its parent shell,minor
